sample_index,ideal_time,recv_time,T7,T8,TP7,TP8,P7,P5,P3,Pz,P4,P6,P8,PO7,PO5,PO3,POz,PO4,PO6,PO8,O1,Oz,O2,raw_trigger,kb_trigger,level_id,state_code
849,3.396,3.9374,-32.96775817871094,84.70462799072266,-47.81486892700195,-51.106201171875,-36.053897857666016,-36.50033950805664,-35.93236541748047,-57.640140533447266,90.54122924804688,81.51640319824219,-70.16988372802734,29.096683502197266,-93.97215270996094,30.889156341552734,31.628732681274414,38.77357482910156,87.41059875488281,81.30077362060547,-18.728174209594727,-39.95199966430664,34.365020751953125,0.0,0,1,0
850,3.4,3.9421,38.42921829223633,-72.52970886230469,-36.294795989990234,54.43806838989258,-7.615253448486328,-50.19761276245117,92.44269561767578,47.4918098449707,-20.014135360717773,39.96043014526367,74.44823455810547,-21.544147491455078,55.089385986328125,56.080345153808594,68.63491821289062,-17.54444122314453,-28.01920509338379,-14.664287567138672,4.385513782501221,32.11309051513672,-84.02632141113281,0.0,0,1,0
851,3.404,3.9467,57.377925872802734,67.14082336425781,4.257946014404297,-8.756022453308105,-20.497764587402344,-4.844944953918457,-24.887069702148438,-78.40003204345703,86.33729553222656,-76.83329010009766,73.7513427734375,-47.15193557739258,88.41210174560547,-51.747764587402344,9.553102493286133,56.7982177734375,-80.9145278930664,-30.025299072265625,-93.93794250488281,-58.766841888427734,64.60686492919922,0.0,0,1,0
852,3.408,3.9517,-45.02482986450195,-1.1900702714920044,91.24036407470703,90.97930145263672,93.78109741210938,-63.60788345336914,82.36408233642578,-40.65973663330078,-9.340179443359375,-90.35874938964844,87.91949462890625,-72.99267578125,19.73515510559082,90.97203063964844,82.08647155761719,-32.22022247314453,1.3911210298538208,-36.788333892822266,-74.08950805664062,-56.47548294067383,-75.46924591064453,0.0,0,1,0
853,3.412,3.956,-79.04412841796875,61.879093170166016,-87.30391693115234,-49.59589767456055,-80.2926025390625,4.8904852867126465,-33.827537536621094,69.43057250976562,21.78276824951172,68.5718994140625,65.36626434326172,-66.99189758300781,-91.26835632324219,-32.20899200439453,75.00950622558594,-55.09172821044922,88.63349914550781,-48.17302703857422,1.74721360206604,-80.40101623535156,74.44503784179688,0.0,0,1,0
854,3.416,3.9607,91.71475219726562,-7.203258037567139,59.417152404785156,-38.55567169189453,68.92822265625,-96.536376953125,31.00953483581543,-31.455659866333008,-92.69961547851562,-47.16462326049805,-97.07935333251953,-73.60547637939453,-69.31536865234375,-16.04160499572754,83.6828384399414,59.86128616333008,-78.4986801147461,56.788509368896484,10.38508129119873,35.43088912963867,-79.69831085205078,0.0,0,1,0
855,3.42,3.9655,83.58341217041016,-33.76060104370117,81.02469635009766,31.28949737548828,-71.93618774414062,9.449132919311523,-21.669370651245117,49.214393615722656,62.114898681640625,92.01323699951172,20.3409481048584,10.493082046508789,-52.2992057800293,-2.945862293243408,43.374244689941406,-44.06859588623047,-22.213878631591797,50.73139572143555,-44.80691146850586,-34.44217300415039,44.120506286621094,0.0,0,1,0
856,3.424,3.9701,5.8072733879089355,7.873323917388916,-91.46669006347656,94.00901794433594,86.80640411376953,-41.35258483886719,-93.61023712158203,-1.046873688697815,-4.971728801727295,-59.09748458862305,21.034198760986328,-75.5338363647461,-88.65169525146484,58.40728759765625,25.887542724609375,56.46784591674805,85.750244140625,-37.54484558105469,-7.505309581756592,-58.237483978271484,-81.35579681396484,0.0,0,1,0
857,3.428,3.9746,96.36222839355469,29.257183074951172,-97.78044891357422,-66.16357421875,46.27263641357422,28.296165466308594,-88.23734283447266,-75.18111419677734,-98.52517700195312,-41.677284240722656,-17.08688735961914,-5.8277435302734375,-6.554746627807617,31.54302406311035,-60.13471221923828,-19.36261558532715,-46.32541275024414,57.15789031982422,-56.091243743896484,4.673525810241699,36.309940338134766,0.0,0,1,0
858,3.432,3.9788,-79.7596206665039,-98.42613983154297,-46.160953521728516,-16.90603256225586,84.58866882324219,52.12714767456055,-14.63294506072998,75.8802719116211,55.986122131347656,67.28194427490234,66.7225570678711,37.02280807495117,-15.694132804870605,-92.6390380859375,-14.125804901123047,-45.21982955932617,29.836416244506836,19.42623519897461,-39.78449249267578,52.531822204589844,42.107852935791016,0.0,0,1,0
859,3.436,3.9837,7.09778356552124,-43.98270797729492,89.04300689697266,-58.2664909362793,22.34254264831543,-20.18465232849121,-62.744876861572266,-79.26217651367188,70.28277587890625,-49.43280029296875,44.397422790527344,92.80281829833984,55.870094299316406,14.567702293395996,61.94951629638672,40.602210998535156,-40.752662658691406,98.93042755126953,84.72376251220703,-92.41228485107422,51.38036346435547,0.0,0,1,0
860,3.44,3.9881,-54.19464874267578,-84.49635314941406,84.40770721435547,-74.7012710571289,64.60784912109375,77.4117660522461,1.1710714101791382,-10.165040016174316,-87.80181884765625,96.38259887695312,43.195587158203125,-6.656769275665283,-94.88138580322266,23.517486572265625,87.48738098144531,-77.95842742919922,-12.17786693572998,38.88896179199219,-91.84410095214844,-10.209635734558105,-13.301456451416016,0.0,0,1,0
861,3.444,3.9925,-65.88694763183594,-26.035879135131836,60.72820281982422,-5.595706939697266,-95.34053039550781,97.78825378417969,34.65663528442383,-22.093027114868164,-19.022563934326172,54.91002655029297,27.71412467956543,28.061140060424805,-42.87547302246094,-21.009397506713867,-38.58967590332031,40.17799377441406,-68.70677185058594,-61.626827239990234,-42.611656188964844,-2.3542022705078125,-21.01347541809082,0.0,0,1,0
862,3.448,3.9972,-51.87580871582031,-18.65303611755371,57.63875961303711,93.96894073486328,-93.83982849121094,8.490287780761719,46.435874938964844,-43.443904876708984,81.7037353515625,18.06934928894043,87.28768157958984,85.92887115478516,-81.82257080078125,-77.93677520751953,84.26211547851562,-73.3591079711914,-57.11652374267578,61.700626373291016,-13.260919570922852,3.486149787902832,-4.129044055938721,0.0,0,1,0
863,3.452,4.002,-87.501220703125,20.194387435913086,38.684730529785156,-22.51652717590332,1.1131682395935059,57.389556884765625,66.63072967529297,94.84342956542969,54.21729278564453,48.59365463256836,-16.983022689819336,-48.52920150756836,-0.5108417868614197,95.69872283935547,-96.13479614257812,29.39162254333496,-27.660655975341797,64.88406372070312,-44.17850112915039,-46.32432556152344,22.391048431396484,0.0,0,1,0
864,3.456,4.0064,99.35572052001953,-30.05394744873047,-16.28553581237793,12.179999351501465,73.14058685302734,46.300697326660156,-38.46488571166992,40.78712463378906,29.145845413208008,10.357671737670898,-74.60281372070312,-98.79853057861328,-76.55982971191406,-24.14089584350586,82.97161865234375,-72.31487274169922,-31.424043655395508,-53.75345230102539,-69.3049545288086,-9.279851913452148,-48.54220199584961,0.0,0,1,0
865,3.46,4.0108,-71.8237533569336,52.35259246826172,-24.67329216003418,-68.66583251953125,1.1087433099746704,1.4767063856124878,14.572327613830566,-91.55139923095703,-47.11540603637695,-57.860679626464844,65.85435485839844,-79.06340026855469,-19.795578002929688,55.55117416381836,88.37726593017578,38.31826400756836,-98.91812896728516,85.05175018310547,-37.84511947631836,-70.99542236328125,-74.996826171875,0.0,0,1,0
866,3.464,4.0152,37.78579330444336,26.41619873046875,-90.34061431884766,37.281803131103516,76.05876922607422,90.86946868896484,-35.78445816040039,68.45954132080078,-68.43872833251953,-87.17362213134766,84.67525482177734,-49.796321868896484,58.97311782836914,-84.89402770996094,-75.0360107421875,-5.293466091156006,14.0847749710083,-94.88726043701172,-38.065574645996094,14.307535171508789,-95.96859741210938,0.0,0,1,0
867,3.468,4.0199,-38.276180267333984,69.8768539428711,20.021251678466797,34.18403625488281,-17.129318237304688,5.2348103523254395,-38.233253479003906,83.07430267333984,98.26103210449219,-27.477800369262695,62.011112213134766,-71.02470397949219,32.731239318847656,-84.70052337646484,13.88244915008545,-98.68851470947266,79.09105682373047,35.215858459472656,29.0427303314209,36.84315872192383,-48.315711975097656,0.0,0,1,0
868,3.472,4.0244,-94.36357879638672,12.731222152709961,55.320980072021484,-31.00387954711914,28.529251098632812,93.30921936035156,-11.958304405212402,91.5072021484375,-26.92223358154297,41.583255767822266,-38.64840316772461,-77.537353515625,76.57417297363281,-67.7638931274414,17.2745361328125,-97.33158111572266,-37.32569885253906,93.38710021972656,11.82008171081543,40.17517852783203,-79.14777374267578,0.0,0,1,0
869,3.476,4.0288,38.66008377075195,87.2022476196289,-18.578577041625977,-36.944820404052734,-3.911025047302246,59.14071273803711,17.950809478759766,54.87461853027344,-12.17341136932373,-53.52714157104492,-54.69306945800781,28.241994857788086,-44.614723205566406,-70.90826416015625,64.93387603759766,57.694889068603516,-58.88450241088867,-74.12169647216797,79.19820404052734,-48.32160568237305,-81.70256805419922,0.0,0,1,0
870,3.48,4.034,-70.9727783203125,-38.783042907714844,47.66753387451172,42.43696212768555,-12.755778312683105,-29.947372436523438,-75.40834045410156,58.145626068115234,-46.87710952758789,-82.2049331665039,-96.89646911621094,12.359769821166992,-99.3697738647461,-21.95167350769043,-38.8240852355957,-35.86193084716797,-42.59257888793945,-7.955153465270996,-93.35958099365234,-44.59886169433594,28.16779327392578,0.0,0,1,0
871,3.484,4.0384,-37.367740631103516,-2.6146035194396973,-66.03239440917969,73.10669708251953,40.96782302856445,-97.34465026855469,50.05156326293945,59.215118408203125,-63.9895133972168,14.957551002502441,-55.45594787597656,75.99522399902344,90.6612319946289,-22.44525909423828,29.513778686523438,59.21164321899414,-85.6765365600586,-0.48417866230010986,61.22864532470703,82.13692474365234,-2.7414028644561768,0.0,0,1,0
872,3.488,4.0432,29.30051612854004,94.09154510498047,-58.940086364746094,0.17034901678562164,50.68385314941406,-60.52714920043945,7.728694915771484,0.5448652505874634,99.61190795898438,50.00535202026367,10.213855743408203,97.35784912109375,81.6618423461914,-28.391050338745117,-79.6016616821289,-27.045001983642578,-1.330423355102539,70.28889465332031,97.9424819946289,70.28931427001953,14.451343536376953,0.0,0,1,0
873,3.492,4.0476,88.21484375,34.11338806152344,-53.3829345703125,-96.49578094482422,-28.626604080200195,90.03519439697266,-90.5159683227539,90.78524017333984,-76.7339859008789,-76.07041931152344,67.3056640625,37.95869445800781,-16.19154930114746,-43.90725326538086,-67.65866088867188,-0.3664127290248871,-89.3329849243164,75.75511169433594,-70.57752227783203,17.441402435302734,-16.974849700927734,0.0,0,1,0
874,3.496,4.0528,82.47698211669922,-79.68406677246094,-72.53742980957031,90.34573364257812,65.48086547851562,19.35381507873535,44.51237869262695,57.10969924926758,61.55207443237305,62.75456237792969,-75.12682342529297,-78.77477264404297,96.00045013427734,6.699678421020508,-37.13927459716797,69.09819793701172,-63.9981803894043,5.393197059631348,-93.34026336669922,-11.621477127075195,-6.403721809387207,0.0,0,1,0
875,3.5,4.0568,57.7664909362793,34.43254470825195,28.96794319152832,-90.76872253417969,-53.05724334716797,-37.16338348388672,95.6016845703125,-47.65963363647461,47.39657211303711,60.34693145751953,10.627100944519043,-4.807422161102295,-31.703786849975586,-70.9803466796875,-76.13214111328125,-68.9266586303711,-95.87873840332031,-5.074974060058594,-33.891109466552734,-79.32313537597656,18.043296813964844,0.0,0,1,0
876,3.504,4.0612,-85.7713394165039,16.200037002563477,94.49663543701172,-73.93614959716797,27.198497772216797,30.888561248779297,65.30750274658203,-11.175675392150879,-2.4253146648406982,-69.35853576660156,-18.412654876708984,96.71603393554688,-76.7067642211914,-0.525193989276886,64.02873229980469,87.09567260742188,-38.46770095825195,-31.751014709472656,45.388484954833984,-29.39678382873535,-52.268253326416016,0.0,0,1,0
877,3.508,4.0664,-27.14628791809082,-32.04176712036133,-13.143012046813965,79.12689208984375,64.98905944824219,-69.3701171875,-58.70078659057617,-7.4557061195373535,-64.02715301513672,-47.37559509277344,-16.133161544799805,39.26573944091797,-14.643064498901367,-57.95660400390625,86.46092224121094,-66.21788787841797,-41.86241149902344,-43.133304595947266,-92.8742446899414,31.04566764831543,55.58654022216797,0.0,0,1,0
878,3.512,4.0705,42.64710998535156,-87.20620727539062,33.8039665222168,-89.50556945800781,-65.2158203125,69.74256134033203,-27.588226318359375,67.40836334228516,26.551198959350586,38.71574783325195,-89.06718444824219,-2.906170129776001,94.44746398925781,-23.796926498413086,12.313142776489258,-64.88365173339844,60.818809509277344,84.40354919433594,-1.2745349407196045,-55.481483459472656,-2.5986404418945312,0.0,0,1,0
879,3.516,4.0752,38.354618072509766,-16.289840698242188,62.95515060424805,-63.66469955444336,96.09898376464844,9.465558052062988,-27.268556594848633,-6.661439418792725,70.59811401367188,-31.613197326660156,-57.587162017822266,-77.61023712158203,-46.003658294677734,48.789432525634766,-54.09284210205078,66.66172790527344,-43.90142822265625,-28.839590072631836,-47.72426986694336,-91.94839477539062,-91.80139923095703,0.0,0,1,0
880,3.52,4.0796,-46.44192123413086,-9.654034614562988,-87.97525787353516,-50.740623474121094,78.98272705078125,-37.54428482055664,62.16560745239258,-14.47236442565918,-21.43082618713379,-12.837432861328125,-98.29544830322266,-78.07490539550781,67.29530334472656,35.772193908691406,50.566158294677734,-94.62505340576172,72.14045715332031,82.79137420654297,0.9754714369773865,64.78295135498047,-50.66343688964844,0.0,0,1,0
881,3.524,4.0843,-24.62814712524414,69.3965072631836,-9.093338012695312,44.92365646362305,-42.554386138916016,53.26237869262695,76.40621185302734,14.585969924926758,34.59214401245117,13.314667701721191,86.57693481445312,-50.77041244506836,53.17171859741211,46.72088623046875,55.24303436279297,80.87749481201172,-11.02751350402832,6.35869026184082,-33.14704513549805,78.0389175415039,48.897186279296875,0.0,0,1,0
882,3.528,4.0885,42.78828048706055,39.79085159301758,-99.45771026611328,-69.723876953125,-15.584280014038086,-0.02613985538482666,31.48624610900879,-42.668601989746094,-77.47881317138672,5.780216217041016,-45.15997314453125,-1.9670754671096802,80.31002044677734,88.19155883789062,65.48458099365234,56.491878509521484,70.65745544433594,-38.4878044128418,92.66683959960938,37.736637115478516,-15.929333686828613,0.0,0,1,0
883,3.532,4.0928,50.255123138427734,-21.121410369873047,-65.23690032958984,-62.468406677246094,-53.102256774902344,-71.13324737548828,81.5855941772461,-49.43580627441406,-27.80914878845215,-15.937840461730957,-63.38732147216797,98.09103393554688,38.86183547973633,51.90077209472656,40.375244140625,-31.022010803222656,55.31460189819336,-5.0984787940979,-79.17899322509766,-15.086373329162598,67.18054962158203,0.0,0,1,0
884,3.536,4.098,62.34797668457031,-82.27547454833984,50.275421142578125,-83.75680541992188,-90.1283950805664,87.3863754272461,51.919342041015625,-19.106185913085938,-72.89997100830078,-93.39472198486328,-39.40839385986328,41.520450592041016,-64.60851287841797,-66.83770751953125,82.07178497314453,75.40695190429688,16.21881675720215,-45.884979248046875,-66.30669403076172,42.939937591552734,-75.50179290771484,0.0,0,1,0
885,3.54,4.1025,-97.25655364990234,8.600062370300293,-39.8770637512207,-25.30919647216797,83.0591812133789,-73.50621795654297,-47.971553802490234,58.80680465698242,-83.34868621826172,-83.12218475341797,46.62214279174805,32.1346321105957,84.10859680175781,-8.85045337677002,99.05686950683594,40.98400115966797,-75.31050872802734,-6.844185829162598,-80.24471282958984,-44.85528564453125,65.71904754638672,0.0,0,1,0
886,3.544,4.1072,71.23102569580078,99.01909637451172,-50.0852165222168,7.395092487335205,82.31986999511719,-62.61423873901367,-37.83149719238281,40.89761734008789,-25.63477897644043,73.3386459350586,-18.000768661499023,-44.89128494262695,-10.60820484161377,-40.54551696777344,49.21344757080078,-38.73776626586914,-87.31999206542969,-74.90922546386719,92.031982421875,20.520891189575195,-40.635250091552734,0.0,0,1,0
887,3.548,4.1117,-55.60992431640625,39.84580993652344,81.78060913085938,31.33517837524414,-77.16915893554688,-0.5857362747192383,89.05465698242188,-77.20100402832031,39.33583068847656,10.707141876220703,31.144041061401367,59.82756423950195,-50.130672454833984,79.89635467529297,79.38617706298828,-97.57584381103516,-66.36798095703125,97.17279052734375,-75.1844711303711,-61.0794677734375,90.1193618774414,0.0,0,1,0
888,3.552,4.117,-53.18879699707031,-97.20811462402344,-93.1689682006836,-56.447750091552734,58.4354248046875,74.6890869140625,-18.079008102416992,16.844430923461914,-44.50571823120117,-24.58969497680664,-90.14148712158203,-68.77539825439453,7.104409694671631,-91.07499694824219,-65.87773132324219,-66.39738464355469,-2.6978681087493896,-77.59261322021484,-76.17992401123047,11.529743194580078,4.2255330085754395,0.0,0,1,0
889,3.556,4.1211,4.411266326904297,-67.46895599365234,16.616878509521484,-80.89627838134766,-79.95452880859375,57.18098068237305,-27.515987396240234,72.3513412475586,26.24260902404785,-56.265647888183594,-58.45997619628906,43.74808120727539,-31.872488021850586,72.46125030517578,-53.357425689697266,-47.77824020385742,86.80419921875,-68.25611877441406,-32.96830368041992,-35.08086013793945,99.7122802734375,0.0,0,1,0
890,3.56,4.1259,-39.65841293334961,-68.61371612548828,-2.043113946914673,12.202773094177246,99.28244018554688,-56.217872619628906,-9.269173622131348,90.68928527832031,54.97227478027344,36.234798431396484,-19.879426956176758,87.43865966796875,-43.08885192871094,81.37969970703125,22.838071823120117,77.2662582397461,-40.64310836791992,-19.633451461791992,32.05522537231445,42.59273910522461,62.138851165771484,0.0,0,1,0
891,3.564,4.1304,93.70272064208984,27.78843879699707,46.358089447021484,-30.178255081176758,-27.776540756225586,-22.550430297851562,60.35818099975586,-89.79801940917969,30.582557678222656,40.04043960571289,-37.368465423583984,23.540084838867188,-61.09566116333008,-33.773681640625,-5.348269939422607,38.634666442871094,83.7012710571289,-2.4356279373168945,76.2231674194336,-93.23188018798828,-78.24942016601562,0.0,0,1,0
892,3.568,4.1353,39.54694747924805,99.38042449951172,49.54537582397461,61.650081634521484,90.3643798828125,-60.6177864074707,-92.47407531738281,-29.471982955932617,29.499183654785156,73.32600402832031,36.00417709350586,20.060863494873047,19.57158088684082,-59.39590072631836,32.30188751220703,12.660847663879395,-94.61846923828125,53.722442626953125,-1.9912571907043457,-41.43849563598633,34.866722106933594,0.0,0,1,0
893,3.572,4.1389,-30.4106502532959,-73.9928970336914,-82.04924774169922,52.2799072265625,-5.066008567810059,51.60546112060547,-38.67939758300781,-20.18735122680664,37.03889465332031,54.77074432373047,51.060794830322266,-61.741851806640625,31.011404037475586,23.652528762817383,-60.744625091552734,52.03879165649414,-10.55992603302002,0.9914134740829468,82.858642578125,59.62522888183594,-56.430381774902344,0.0,0,1,0
894,3.576,4.1436,1.6969342231750488,99.76512908935547,-51.17121505737305,-26.43203353881836,-97.50017547607422,-22.224403381347656,-0.3047415316104889,69.02259063720703,-15.906597137451172,47.70378875732422,-20.523876190185547,-68.69025421142578,73.2864761352539,2.120670795440674,16.058652877807617,75.49266052246094,97.23637390136719,49.86878204345703,-26.02018165588379,96.4116439819336,-11.815122604370117,0.0,0,1,0
895,3.58,4.1485,73.5604019165039,-34.356224060058594,61.32072067260742,52.198394775390625,25.857769012451172,-22.522464752197266,27.83233642578125,-31.596210479736328,23.348546981811523,12.544567108154297,-35.75759506225586,-93.6073989868164,-85.88958740234375,1.8505380153656006,-93.39805603027344,65.7408218383789,23.350202560424805,-25.653152465820312,-1.7793469429016113,-57.76736831665039,50.60823059082031,0.0,0,1,0
896,3.584,4.1534,-23.830768585205078,-9.984957695007324,76.079833984375,69.39054870605469,-23.977733612060547,2.7219529151916504,83.28377532958984,27.994722366333008,-29.79559898376465,-49.04353332519531,1.0836540460586548,-15.525863647460938,-25.0755615234375,-27.905282974243164,72.61846160888672,-43.95765686035156,-44.47120666503906,33.96763610839844,-53.26091384887695,-69.4486312866211,55.148258209228516,0.0,0,1,0
897,3.588,4.1573,-96.92190551757812,64.25035858154297,17.332738876342773,58.867671966552734,19.30438804626465,-18.69559097290039,54.791988372802734,42.753658294677734,87.58845520019531,66.02103424072266,-19.895198822021484,1.4552029371261597,7.173583507537842,18.88493537902832,-1.1356462240219116,-22.43355369567871,72.01316833496094,24.76274871826172,62.576412200927734,-55.5119514465332,13.040982246398926,0.0,0,1,0
898,3.592,4.1619,15.125143051147461,-86.3001937866211,-24.396345138549805,2.549745798110962,21.521743774414062,-38.44438934326172,49.609901428222656,-61.5222053527832,21.2052059173584,19.2854061126709,72.04338836669922,-75.79286193847656,35.438270568847656,5.583144187927246,-89.00777435302734,11.11811637878418,92.21682739257812,51.675392150878906,-11.83471965789795,62.800079345703125,31.614917755126953,0.0,0,1,0
899,3.596,4.1665,-83.52731323242188,-70.13330078125,-75.72408294677734,63.32170867919922,-83.7378158569336,-0.5542125701904297,44.77140808105469,54.72084045410156,-94.7071533203125,-2.7957992553710938,72.35089874267578,-34.26896286010742,-45.5872802734375,27.22736358642578,-59.15045928955078,95.77587127685547,-23.763986587524414,0.576408863067627,99.38770294189453,31.405057907104492,63.004486083984375,0.0,0,1,0
900,3.6,4.1708,67.4728012084961,35.69516372680664,30.300107955932617,19.114849090576172,69.8971939086914,91.0380859375,35.64561080932617,-17.059696197509766,44.79273986816406,8.29325008392334,-99.50601196289062,63.68724822998047,74.30781555175781,-1.758354663848877,-73.87055206298828,51.079410552978516,2.2159268856048584,69.31726837158203,-10.214984893798828,-8.811691284179688,-7.557959079742432,0.0,0,1,0
901,3.604,4.1751,58.25236129760742,51.75518798828125,-35.555908203125,81.69306182861328,88.67447662353516,28.20351219177246,-86.43547058105469,-72.51828002929688,19.581544876098633,-46.42716979980469,-92.50064086914062,77.25336456298828,36.35149002075195,86.83955383300781,89.58641815185547,81.6984634399414,-91.94145202636719,-3.1578307151794434,-24.475448608398438,89.013671875,-32.51534652709961,0.0,0,1,0
902,3.608,4.1793,70.30943298339844,35.84718322753906,88.42731475830078,-42.904014587402344,35.547340393066406,-8.04580020904541,-11.802556037902832,-90.28003692626953,-14.57519245147705,-81.3154525756836,-18.559049606323242,89.6528549194336,49.69339370727539,-48.24177169799805,-81.8460693359375,64.68309783935547,-48.11701583862305,-28.927663803100586,94.35530853271484,-20.10947608947754,-79.57180786132812,0.0,0,1,0
903,3.612,4.184,98.15977478027344,-34.19353103637695,25.7037296295166,78.46109008789062,-93.86516571044922,-67.7735366821289,83.27632904052734,6.719409465789795,52.343101501464844,-18.83441925048828,-74.95240783691406,-2.7460224628448486,-9.238479614257812,-97.39152526855469,58.28400421142578,-76.86347961425781,-84.47836303710938,2.915278911590576,74.69457244873047,-46.48911666870117,-93.19210815429688,0.0,0,1,0
904,3.616,4.1881,50.20094299316406,-63.331871032714844,-12.593135833740234,62.22806167602539,-0.9215452075004578,-2.5490243434906006,7.581177711486816,-32.711971282958984,-78.25559997558594,37.915000915527344,7.686755657196045,67.68975830078125,-10.772181510925293,39.557376861572266,-19.550708770751953,29.138256072998047,-40.05852127075195,-62.38372039794922,20.343158721923828,75.3486099243164,-51.798301696777344,0.0,0,1,0
905,3.62,4.1924,-80.64835357666016,63.900089263916016,-62.92338943481445,65.40450286865234,0.28285539150238037,-7.073773384094238,-64.50885772705078,-96.79305267333984,38.49321746826172,32.16436004638672,-91.32335662841797,88.73268127441406,-84.6712417602539,78.30325317382812,-57.1452522277832,-91.62596893310547,1.5782222747802734,36.032344818115234,-30.093381881713867,34.474002838134766,-93.00859832763672,0.0,0,1,0
906,3.624,4.1971,-14.741753578186035,95.60883331298828,58.52227020263672,71.92506408691406,-1.3549319505691528,36.58582305908203,-15.858049392700195,-80.6995849609375,58.03486251831055,54.644683837890625,-18.303083419799805,-95.05949401855469,-99.65498352050781,58.2994270324707,89.6044921875,-16.075891494750977,-47.616031646728516,0.7005153894424438,-60.80928421020508,55.687652587890625,48.87803268432617,0.0,0,1,0
907,3.628,4.2019,50.12885665893555,22.470157623291016,58.14912414550781,-31.567668914794922,-21.466882705688477,2.4734487533569336,98.27369689941406,70.59803009033203,65.93275451660156,47.90728759765625,7.15976095199585,81.5501480102539,-99.40129852294922,36.48005676269531,3.4351346492767334,30.253097534179688,62.08635330200195,29.747690200805664,-12.562508583068848,-38.86119079589844,-3.636596202850342,0.0,0,1,0
908,3.632,4.2059,61.10304641723633,-27.62258529663086,15.641748428344727,-20.651063919067383,92.0974349975586,-60.7830810546875,49.24928283691406,-1.8394479751586914,-40.62031555175781,-89.3767318725586,36.35646057128906,-25.625356674194336,66.66758728027344,-67.47425842285156,51.31964111328125,-17.99510955810547,-60.90373229980469,78.65372467041016,8.748139381408691,-37.7071533203125,74.03518676757812,0.0,0,1,0
909,3.636,4.2103,4.443087577819824,58.76962661743164,-49.90996551513672,-2.1314237117767334,-32.28406524658203,-53.210227966308594,-36.7645149230957,46.94606399536133,41.950721740722656,-53.77378463745117,43.75039291381836,-65.09659576416016,74.64832305908203,83.68927764892578,42.791770935058594,75.67822265625,45.15410614013672,-82.33189392089844,-77.04695892333984,-87.74043273925781,-20.7687931060791,0.0,0,1,0
910,3.64,4.2151,69.36412048339844,70.49869537353516,-87.88462829589844,-14.595048904418945,-5.564788341522217,-36.7345085144043,1.581001877784729,78.82263946533203,-46.421627044677734,-54.396392822265625,12.3486328125,37.435882568359375,-98.16690063476562,89.19180297851562,-67.05714416503906,50.793514251708984,94.50094604492188,35.59956359863281,-14.82887077331543,49.458656311035156,65.58795928955078,0.0,0,1,0
911,3.644,4.2193,-3.3230643272399902,-49.54701614379883,-42.52379608154297,-69.64397430419922,-7.417575359344482,1.292668342590332,68.19657135009766,-33.96244430541992,55.895355224609375,-44.22523498535156,29.153194427490234,18.539030075073242,-58.16551208496094,-66.54150390625,-61.384334564208984,-40.735443115234375,17.119028091430664,49.226531982421875,-36.42954635620117,-24.468914031982422,84.01399993896484,0.0,0,1,0
912,3.648,4.2236,-65.08104705810547,89.45438385009766,-69.92909240722656,13.219398498535156,22.347286224365234,-83.87310791015625,65.82684326171875,-53.133827209472656,-29.361902236938477,90.74506378173828,11.609543800354004,70.94599151611328,-72.12008666992188,34.74766159057617,81.27591705322266,35.45741653442383,10.229460716247559,91.22034454345703,85.5557632446289,6.211374759674072,65.50409698486328,0.0,0,1,0
913,3.652,4.2281,-41.690372467041016,-40.431243896484375,75.63130187988281,-54.319610595703125,-38.45383834838867,-42.36654281616211,-39.8228645324707,-77.88778686523438,58.92342758178711,-65.57577514648438,-54.514503479003906,-54.008705139160156,-50.44742202758789,-11.092574119567871,-63.69397735595703,-93.64039611816406,-92.61561584472656,-1.5554898977279663,-5.1595377922058105,8.144292831420898,88.29253387451172,0.0,0,1,0
914,3.656,4.2329,-88.73741149902344,10.552218437194824,51.00202941894531,56.406951904296875,84.08795166015625,-9.275837898254395,-56.889888763427734,-3.552164077758789,31.41303825378418,66.70466613769531,68.64315032958984,87.596923828125,-89.3179931640625,-7.495739459991455,84.38677978515625,-65.37548065185547,-70.95210266113281,-97.4018783569336,-63.42404556274414,-87.18766021728516,-58.380096435546875,0.0,0,1,0
915,3.66,4.2374,-36.29938888549805,75.20606994628906,30.914508819580078,-15.835627555847168,-17.252187728881836,-43.286033630371094,70.28346252441406,64.49420928955078,-68.24478149414062,27.220436096191406,-51.07517623901367,57.719234466552734,12.178709983825684,-16.143415451049805,81.23345184326172,-2.5187606811523438,-80.81279754638672,66.97882080078125,-97.11579895019531,99.57157135009766,39.87954330444336,0.0,0,1,0
916,3.664,4.2422,60.02273178100586,-11.173608779907227,-8.63167667388916,99.69502258300781,-11.804683685302734,92.36323547363281,29.370986938476562,42.389747619628906,40.81772994995117,-74.65748596191406,67.0501480102539,-16.563323974609375,-81.6220703125,-60.18897247314453,2.1845955848693848,48.458290100097656,74.37335205078125,68.40692901611328,-85.82681274414062,-29.464340209960938,-25.339412689208984,0.0,0,1,0
917,3.668,4.2466,-28.225284576416016,90.39283752441406,4.789222717285156,-83.07866668701172,31.706018447875977,-22.52623176574707,9.645689010620117,30.666301727294922,9.545123100280762,75.9455795288086,63.17427444458008,16.029516220092773,60.2308349609375,-62.984901428222656,-38.60017776489258,81.5600814819336,-17.671722412109375,-73.04051208496094,35.237449645996094,-92.69031524658203,-13.672194480895996,0.0,0,1,0
